,Unnamed: 0,word,one,two,three,four,five,six,seven,False,convergence,correctness
331,331,caper,0,7,18,35,47,36,268,118,0.0008220147962663327,0.5478927203065134
332,332,caput,0,3,17,37,32,30,54,95,0.000346006228112106,0.5560747663551402
333,333,carat,0,4,25,36,47,41,100,106,0.000506009108163947,0.5907335907335908
334,334,cargo,0,2,17,30,43,26,86,73,0.00040800734413219436,0.6178010471204188
335,335,carol,0,5,26,34,37,42,146,84,0.0005800104401879234,0.631578947368421
336,336,carry,0,3,9,32,49,50,196,139,0.000678012204219676,0.5070921985815603
337,337,carve,0,4,16,31,59,49,198,112,0.0007140128522313402,0.5867158671586716
338,338,caste,0,3,20,56,40,49,273,106,0.0008820158762857731,0.6131386861313869
339,339,catch,0,4,7,27,26,24,135,127,0.0004460080281445066,0.40930232558139534
340,340,cater,0,8,36,53,45,38,379,94,0.0011180201243622386,0.656934306569343
341,341,catty,0,2,15,31,32,33,160,154,0.0005460098281769072,0.4232209737827715
342,342,caulk,0,3,17,29,39,21,68,117,0.0003540063721146981,0.4823008849557522
343,343,cause,0,4,33,55,67,40,223,103,0.000844015192273461,0.6589403973509934
344,344,cavil,1,6,17,25,33,21,84,104,0.00037400673212117816,0.4975845410628019
345,345,cease,0,2,23,43,55,50,175,147,0.000696012528225508,0.540625
346,346,cedar,0,3,23,39,42,36,115,70,0.000516009288167187,0.6713615023474179
347,347,cello,0,4,13,11,21,39,41,97,0.0002580046440835935,0.4756756756756757
348,348,chafe,2,5,19,51,32,41,118,115,0.0005360096481736671,0.5660377358490566
349,349,chaff,0,2,3,11,10,20,34,124,0.00016000288005184093,0.27058823529411763
350,350,chain,0,5,13,31,47,27,103,101,0.0004520081361464506,0.5491071428571429
351,351,chair,0,1,15,35,51,31,107,111,0.0004800086401555228,0.5450819672131147
352,352,chalk,0,2,13,25,31,40,83,110,0.0003880069841257143,0.502262443438914
353,353,champ,0,2,14,21,25,26,76,97,0.0003280059041062739,0.4756756756756757
354,354,chant,0,6,25,49,47,35,125,97,0.0005740103321859794,0.6254826254826255
355,355,chaos,1,3,10,27,28,31,44,95,0.0002880051840933137,0.5128205128205128
356,356,chard,0,3,15,25,44,36,141,96,0.0005280095041710751,0.5616438356164384
357,357,charm,0,2,15,24,34,32,135,94,0.00048400871215681883,0.5323383084577115
358,358,chart,0,8,27,45,55,38,177,79,0.0007000126002268041,0.6865079365079365
359,359,chase,1,8,23,48,63,48,277,106,0.0009360168483032694,0.6430976430976431
360,360,chasm,0,2,17,31,36,38,86,82,0.00042000756013608245,0.6019417475728155
361,361,cheap,0,2,15,31,33,25,47,70,0.0003060055080991458,0.6022727272727273
362,362,cheat,0,5,17,38,47,41,124,76,0.0005440097921762592,0.6607142857142857
363,363,check,0,1,10,6,27,22,64,121,0.0002600046800842415,0.35294117647058826
364,364,cheek,0,0,9,15,40,34,47,129,0.0002900052200939617,0.43171806167400884
365,365,cheer,0,7,20,34,36,27,116,127,0.0004800086401555228,0.4940239043824701
366,366,chess,0,3,10,20,26,27,35,88,0.00024200435607840942,0.4942528735632184
367,367,chest,0,5,26,38,35,43,138,79,0.0005700102601846833,0.6504424778761062
368,368,chick,0,1,12,21,22,20,68,133,0.0002880051840933137,0.36363636363636365
369,369,chide,1,3,19,36,40,33,133,131,0.0005300095401717231,0.5019011406844106
370,370,chief,0,2,17,26,40,44,65,99,0.0003880069841257143,0.5657894736842105
371,371,child,0,1,13,29,36,42,85,92,0.0004120074161334904,0.568075117370892
372,372,chili,0,1,6,9,29,16,52,126,0.0002260040680732253,0.32620320855614976
373,373,chill,0,1,12,14,27,26,83,141,0.0003260058681056259,0.36199095022624433
374,374,chime,0,3,19,29,38,54,128,120,0.0005420097561756111,0.5437262357414449
375,375,china,0,6,15,25,26,26,89,106,0.00037400673212117816,0.4803921568627451
376,376,chirp,0,3,11,20,30,29,54,102,0.0002940052920952577,0.47692307692307695
377,377,chock,0,1,12,20,26,27,63,117,0.00029800536409655375,0.4236453201970443
378,378,choir,0,3,16,36,35,41,83,98,0.0004280077041386745,0.5720524017467249
379,379,choke,0,2,10,32,42,41,107,127,0.0004680084241516347,0.5
380,380,chord,0,3,16,29,40,43,84,73,0.0004300077401393225,0.6421568627450981
381,381,chore,0,6,22,42,67,42,193,98,0.0007440133922410603,0.6462093862815884
382,382,chose,0,5,19,46,46,53,187,113,0.0007120128162306921,0.599290780141844
383,383,chuck,0,1,8,21,19,28,46,107,0.00024600442807970544,0.41847826086956524
384,384,chump,0,2,7,15,21,23,31,83,0.00019800356406415314,0.4503311258278146
385,385,chunk,0,2,8,20,21,31,38,110,0.0002400043200777614,0.4270833333333333
386,386,churn,0,4,17,28,32,33,55,74,0.00033800608410951397,0.6063829787234043
387,387,chute,0,1,18,39,45,39,129,114,0.0005420097561756111,0.5546875
388,388,cider,0,0,23,37,36,37,225,107,0.0007160128882319882,0.5541666666666667
389,389,cigar,1,2,16,28,36,43,74,75,0.0004000072001296023,0.6268656716417911
390,390,cinch,1,1,12,15,28,35,74,105,0.00033200597610756995,0.467005076142132
391,391,circa,0,0,13,25,25,27,44,96,0.00026800482408683357,0.4838709677419355
392,392,civic,0,2,2,4,17,19,15,109,0.00011800212403823269,0.2875816993464052
393,393,civil,0,4,9,15,24,28,47,102,0.0002540045720822975,0.43956043956043955
394,394,clack,0,0,15,24,27,39,143,127,0.0004960089281607069,0.4525862068965517
395,395,claim,0,3,15,30,25,49,100,94,0.0004440079921438586,0.5648148148148148
396,396,clamp,0,3,5,29,47,37,87,77,0.0004160074881347864,0.6111111111111112
397,397,clang,0,0,18,32,34,35,123,103,0.00048400871215681883,0.536036036036036
398,398,clank,0,7,14,26,44,54,186,94,0.0006620119162144919,0.606694560669456
399,399,clash,0,1,18,34,57,41,205,91,0.0007120128162306921,0.6239669421487604
400,400,clasp,0,1,13,32,42,44,142,91,0.0005480098641775552,0.5919282511210763
401,401,class,0,0,7,28,28,44,121,111,0.00045600820814774664,0.4908256880733945
402,402,clean,0,7,18,28,38,36,139,81,0.000532009576172371,0.6105769230769231
403,403,clear,0,4,22,43,40,45,176,73,0.0006600118802138438,0.6784140969162996
404,404,cleat,0,3,24,42,66,36,225,66,0.0007920142562566126,0.7215189873417721
405,405,cleft,0,2,19,26,40,31,72,89,0.0003800068401231222,0.5700483091787439
406,406,clerk,0,4,12,32,33,30,74,90,0.00037000666011988213,0.5522388059701493
407,407,click,0,1,5,14,41,38,102,123,0.00040200723613025035,0.44594594594594594
408,408,cliff,0,1,10,13,16,28,38,106,0.00021200381606868924,0.39080459770114945
409,409,climb,1,5,7,17,24,28,46,96,0.0002560046080829455,0.4606741573033708
410,410,cling,0,5,11,33,36,32,134,95,0.0005020090361626509,0.5518867924528302
411,411,clink,0,5,12,36,39,38,111,100,0.0004820086761561708,0.5652173913043478
412,412,cloak,0,1,16,21,33,41,88,107,0.0004000072001296023,0.5114155251141552
413,413,clock,0,1,6,27,25,32,92,125,0.00036600658811858616,0.4212962962962963
414,414,clone,0,2,34,51,66,49,239,96,0.0008820158762857731,0.6778523489932886
415,415,close,0,3,38,53,48,59,248,94,0.0008980161642909572,0.6813559322033899
416,416,cloth,1,4,18,25,35,34,99,103,0.00043200777613997053,0.5318181818181819
417,417,cloud,0,4,18,29,28,37,80,85,0.0003920070561270103,0.5771144278606966
418,418,clout,0,5,19,41,32,44,102,93,0.0004860087481574668,0.6025641025641025
419,419,clove,0,3,19,34,35,47,147,127,0.0005700102601846833,0.5207547169811321
420,420,clown,1,2,14,18,38,25,75,93,0.000346006228112106,0.5130890052356021
421,421,cluck,0,2,11,15,23,26,60,121,0.0002740049320887776,0.3888888888888889
422,422,clued,0,6,24,34,44,30,78,101,0.00043200777613997053,0.5774058577405857
423,423,clump,0,2,14,19,24,28,58,77,0.0002900052200939617,0.5304878048780488
424,424,clung,0,2,8,23,24,37,67,94,0.00032200579610432986,0.5
425,425,coach,0,3,16,34,31,43,102,129,0.0004580082441483947,0.49609375
426,426,coast,0,11,28,40,40,47,184,123,0.0007000126002268041,0.5743944636678201
427,427,cobra,1,2,13,28,35,30,88,70,0.0003940070921276583,0.6089385474860335
428,428,cocoa,1,1,6,11,13,18,20,124,0.00014000252004536082,0.28735632183908044
429,429,colon,0,2,21,30,28,29,64,94,0.000348006264112754,0.5392156862745098
430,430,color,0,6,14,31,32,36,80,104,0.0003980071641289543,0.5336322869955157
431,431,comet,1,3,30,52,49,49,118,82,0.0006040108721956995,0.6917293233082706
432,432,comfy,0,3,9,16,25,31,54,140,0.0002760049680894256,0.375
433,433,comic,0,2,9,11,28,28,40,96,0.00023600424807646537,0.4482758620689655
434,434,comma,0,1,7,16,22,29,39,85,0.00022800410407387332,0.46875
435,435,conch,0,1,21,22,28,31,78,113,0.00036200651611729013,0.47685185185185186
436,436,condo,1,2,10,12,27,30,36,95,0.00023600424807646537,0.4632768361581921
437,437,conic,0,0,9,21,21,32,91,109,0.000348006264112754,0.4322916666666667
438,438,copse,0,8,25,44,51,44,127,98,0.0005980107641937555,0.6370370370370371
439,439,coral,0,2,24,43,55,29,214,76,0.0007340132122378202,0.6681222707423581
440,440,corer,0,3,14,34,33,36,190,160,0.0006200111602008837,0.42857142857142855
441,441,corny,1,4,30,46,57,51,157,95,0.000692012456224212,0.6654929577464789
442,442,couch,0,6,6,15,30,25,110,140,0.00038400691212441825,0.36936936936936937
443,443,cough,0,3,12,23,30,22,85,115,0.00035000630011340205,0.43902439024390244
444,444,could,0,1,18,31,46,33,113,92,0.00048400871215681883,0.583710407239819
445,445,count,0,4,22,24,49,36,149,123,0.0005680102241840354,0.5232558139534884
446,446,coupe,0,5,29,35,48,40,103,110,0.000520009360168483,0.5880149812734082
447,447,court,0,5,23,43,55,42,137,82,0.0006100109801976436,0.672
448,448,coven,1,2,18,33,28,36,126,115,0.00048800878415811486,0.5064377682403434
449,449,cover,0,3,10,28,46,37,273,129,0.0007940142922572606,0.4901185770750988
450,450,covet,0,9,19,34,44,44,129,113,0.0005580100441807953,0.5703422053231939
451,451,covey,0,5,17,24,37,52,138,154,0.0005460098281769072,0.4671280276816609
452,452,cower,0,2,17,28,32,37,247,131,0.0007260130682352282,0.46963562753036436
453,453,coyly,0,1,15,18,26,27,98,160,0.00037000666011988213,0.3522267206477733
454,454,crack,0,1,9,35,32,38,148,133,0.000526009468170427,0.4637096774193548
455,455,craft,0,2,12,36,45,44,175,115,0.0006280113042034757,0.547244094488189
456,456,cramp,0,0,10,29,19,33,131,123,0.0004440079921438586,0.4252336448598131
457,457,crane,0,5,29,55,60,58,432,122,0.0012780230044140794,0.6291793313069909
458,458,crank,0,3,13,41,48,49,175,101,0.0006580118442131959,0.6039215686274509
459,459,crash,0,2,25,37,35,61,206,98,0.0007320131762371723,0.6201550387596899
460,460,crass,0,2,13,20,29,31,114,139,0.00041800752413543446,0.405982905982906
461,461,crate,0,10,36,54,72,57,489,90,0.0014360258484652723,0.7178683385579937
462,462,crave,0,4,20,32,48,47,364,145,0.001030018540333726,0.5101351351351351
463,463,crawl,0,4,12,24,29,31,137,128,0.0004740085321535788,0.43859649122807015
464,464,craze,0,6,12,32,40,43,298,157,0.000862015516279293,0.4586206896551724
465,465,crazy,0,1,16,34,35,42,126,149,0.000508009144164595,0.4620938628158845
466,466,creak,0,0,15,36,45,29,181,95,0.0006120110161982916,0.5681818181818182
467,467,cream,0,1,17,27,35,37,135,86,0.0005040090721632989,0.5763546798029556
468,468,credo,0,2,12,28,33,31,83,78,0.0003780068041224742,0.5760869565217391
469,469,creed,0,2,15,31,44,48,176,118,0.0006320113762047717,0.5426356589147286
470,470,creek,0,1,11,28,34,43,121,140,0.0004760085681542268,0.45525291828793774
471,471,creep,0,5,13,26,48,39,124,112,0.0005100091801652429,0.5390946502057613
472,472,creme,2,3,18,25,32,49,131,142,0.000520009360168483,0.47601476014760147
473,473,crepe,0,3,20,28,27,40,132,149,0.0005000090001620029,0.4419475655430712
474,474,crept,0,5,17,35,44,46,145,79,0.0005840105121892194,0.6504424778761062
475,475,cress,0,5,9,16,44,28,85,101,0.00037400673212117816,0.5024630541871922
476,476,crest,0,3,17,57,45,45,213,88,0.0007600136802462445,0.6549019607843137
477,477,crick,0,2,9,27,36,27,95,137,0.0003920070561270103,0.42436974789915966
478,478,cried,0,4,23,33,62,44,244,113,0.0008200147602656848,0.5949820788530465
479,479,crier,1,5,22,43,45,51,203,135,0.0007400133202397643,0.5529801324503312
480,480,crime,1,6,22,44,58,54,267,107,0.0009040162722929012,0.6335616438356164
481,481,crimp,0,2,15,26,39,42,81,81,0.0004100073801328424,0.6048780487804878
482,482,crisp,0,6,16,31,33,44,94,99,0.00044800806414515464,0.5676855895196506
483,483,croak,0,5,23,24,44,31,132,108,0.000518009324167835,0.5404255319148936
484,484,crock,0,2,16,23,30,27,120,134,0.00043600784814126656,0.4224137931034483
485,485,crone,0,4,34,59,62,53,333,102,0.0010900196203531664,0.6751592356687898
486,486,crony,0,1,29,45,53,48,192,124,0.0007360132482384683,0.5866666666666667
487,487,crook,0,1,10,16,25,49,94,127,0.00039000702012636227,0.44298245614035087
488,488,cross,0,2,7,21,28,25,99,136,0.0003640065521179381,0.3789954337899543
489,489,croup,0,2,14,30,35,35,81,87,0.0003940070921276583,0.5714285714285714
490,490,crowd,0,3,12,24,34,28,87,103,0.0003760067681218262,0.4950980392156863
491,491,crown,0,1,9,28,41,36,131,92,0.0004920088561594109,0.5555555555555556
492,492,crude,0,7,23,46,45,41,176,106,0.0006760121682190279,0.6044776119402985
493,493,cruel,0,6,18,43,36,38,123,123,0.0005280095041710751,0.5340909090909091
494,494,crumb,0,3,11,14,33,18,37,91,0.00023200417607516935,0.4647058823529412
495,495,crump,2,2,10,17,32,25,68,93,0.0003120056161010898,0.4861878453038674
496,496,crush,1,2,11,38,39,42,76,92,0.00041800752413543446,0.5911111111111111
497,497,crust,0,3,26,48,56,47,143,72,0.0006460116282093078,0.7142857142857143
498,498,crypt,0,3,7,28,34,31,30,88,0.0002660047880861855,0.5392670157068062
499,499,cubic,0,1,3,10,19,32,20,85,0.000170003060055081,0.43333333333333335
500,500,cumin,0,4,16,21,22,29,46,83,0.0002760049680894256,0.5257142857142857
501,501,curio,0,5,19,25,26,32,73,75,0.0003600064801166421,0.5879120879120879
502,502,curly,2,3,14,47,38,52,152,101,0.0006160110881995876,0.6070038910505836
503,503,curry,0,3,13,27,54,40,98,117,0.00047000846015228276,0.5393700787401575
504,504,curse,0,5,22,58,43,53,190,92,0.0007420133562404123,0.663003663003663
505,505,curve,0,5,22,27,31,39,94,119,0.00043600784814126656,0.5102880658436214
506,506,curvy,0,4,14,30,39,28,72,114,0.00037400673212117816,0.5021834061135371
507,507,cutie,0,7,26,35,55,58,90,76,0.0005420097561756111,0.7042801556420234
508,508,cyber,0,5,7,24,11,16,60,130,0.00024600442807970544,0.32642487046632124
509,509,cycle,0,5,11,14,15,31,27,130,0.0002060037080667452,0.36893203883495146
510,510,cynic,0,0,3,8,12,21,24,87,0.0001360024480440648,0.33587786259541985
511,511,daddy,0,0,4,12,25,17,88,163,0.0002920052560946097,0.26244343891402716
512,512,daily,0,4,29,53,60,52,220,91,0.0008360150482708689,0.6851211072664359
513,513,dairy,0,7,25,37,57,42,188,118,0.0007120128162306921,0.5874125874125874
514,514,daisy,0,5,16,44,51,50,115,125,0.0005620101161820912,0.570446735395189
515,515,dally,1,4,8,25,46,56,134,112,0.0005480098641775552,0.5555555555555556
516,516,dance,0,5,34,61,41,47,159,81,0.0006940124922248601,0.6988847583643123
517,517,dandy,1,4,5,16,19,24,131,167,0.0004000072001296023,0.2923728813559322
518,518,datum,0,1,11,19,22,22,10,81,0.000170003060055081,0.4807692307692308
519,519,daunt,0,6,21,32,38,36,201,110,0.0006680120242164359,0.5473251028806584
520,520,dealt,0,4,20,53,62,55,206,63,0.0008000144002592046,0.754863813229572
521,521,death,0,1,17,39,42,43,133,82,0.0005500099001782032,0.6339285714285714
522,522,debar,0,1,18,25,40,31,110,72,0.0004500081001458026,0.6149732620320856
523,523,debit,0,2,9,34,25,39,84,87,0.00038600694812506624,0.5561224489795918
524,524,debug,0,1,6,16,19,21,10,64,0.00014600262804730484,0.49606299212598426
525,525,debut,0,1,11,21,32,28,44,85,0.0002740049320887776,0.5224719101123596
526,526,decal,0,1,16,30,33,34,129,60,0.0004860087481574668,0.6551724137931034
527,527,decay,0,1,18,35,41,50,105,79,0.0005000090001620029,0.6473214285714286
528,528,decor,0,3,8,28,34,24,77,83,0.000348006264112754,0.5388888888888889
529,529,decoy,0,1,16,33,30,30,69,106,0.0003580064441159941,0.5092592592592593
530,530,decry,0,3,9,31,35,33,107,110,0.00043600784814126656,0.502262443438914
531,531,defer,0,1,14,23,35,26,92,118,0.0003820068761237702,0.45622119815668205
532,532,deign,0,3,17,30,38,53,108,56,0.0004980089641613549,0.7157360406091371
533,533,deity,0,3,22,39,43,34,133,127,0.0005480098641775552,0.5261194029850746
534,534,delay,0,5,22,28,64,27,139,91,0.0005700102601846833,0.6160337552742616
535,535,delta,0,1,11,17,31,28,71,71,0.00031800572410303383,0.5534591194968553
536,536,delve,0,1,20,25,25,40,52,112,0.0003260058681056259,0.4977578475336323
537,537,demon,0,1,8,23,34,32,75,64,0.000346006228112106,0.6049382716049383
538,538,demur,0,3,13,11,15,25,47,102,0.00022800410407387332,0.39644970414201186
539,539,denim,0,5,16,29,21,18,46,76,0.00027000486008748155,0.5393939393939394
540,540,dense,0,4,23,31,35,51,106,115,0.0005000090001620029,0.555984555984556
541,541,depot,0,2,23,23,31,27,59,84,0.0003300059401069219,0.5578947368421052
542,542,depth,0,2,5,24,29,26,38,78,0.00024800446408035343,0.524390243902439
543,543,derby,0,2,15,21,33,44,104,101,0.00043800788414191454,0.5324074074074074
544,544,deter,0,2,19,24,33,40,142,120,0.000520009360168483,0.4957983193277311
545,545,detox,0,2,7,18,17,11,30,89,0.000170003060055081,0.3819444444444444
546,546,deuce,0,2,19,32,41,41,58,126,0.00038600694812506624,0.5172413793103449
547,547,devil,0,1,12,25,25,23,55,85,0.00028200507609136964,0.5029239766081871
548,548,diary,0,4,17,51,42,44,149,113,0.0006140110521989395,0.5830258302583026
549,549,dicey,0,4,18,39,42,37,98,111,0.0004760085681542268,0.5577689243027888
550,550,digit,0,1,6,16,28,28,46,110,0.00025000450008100147,0.41798941798941797
551,551,dilly,0,3,8,26,33,27,169,130,0.000532009576172371,0.42731277533039647
552,552,dimly,0,6,18,29,30,29,102,103,0.0004280077041386745,0.5209302325581395
553,553,diner,0,3,18,44,45,37,310,87,0.0009140164522961413,0.6282051282051282
554,554,dingo,0,0,6,27,24,20,55,63,0.00026400475208553754,0.55
555,555,dingy,0,4,18,21,35,27,103,108,0.0004160074881347864,0.49295774647887325
556,556,diode,0,5,17,30,26,29,58,143,0.0003300059401069219,0.428
557,557,dirge,0,5,22,39,48,37,126,82,0.0005540099721794993,0.648068669527897
558,558,dirty,0,4,21,39,50,31,144,89,0.0005780104041872753,0.6196581196581197
559,559,disco,0,2,7,22,27,12,35,74,0.00021000378006804122,0.4861111111111111
560,560,ditch,0,1,5,17,27,26,78,94,0.0003080055440997938,0.4470588235294118
561,561,ditto,0,2,11,18,31,19,40,67,0.00024200435607840942,0.5472972972972973
562,562,ditty,2,5,9,20,29,25,143,132,0.00046600838815098674,0.40540540540540543
563,563,diver,0,3,20,23,30,30,167,107,0.0005460098281769072,0.49765258215962443
564,564,dizzy,0,0,1,4,10,10,43,144,0.0001360024480440648,0.14792899408284024
565,565,dodge,0,4,12,21,41,25,67,128,0.000340006120110162,0.4458874458874459
566,566,dodgy,0,6,14,21,20,27,48,129,0.0002720048960881296,0.4055299539170507
567,567,dogma,0,2,9,16,18,12,31,84,0.00017600316805702502,0.40425531914893614
568,568,doing,0,5,13,26,34,39,97,93,0.0004280077041386745,0.5571428571428572
569,569,dolly,0,6,15,23,35,39,181,128,0.0005980107641937555,0.4796747967479675
570,570,donor,0,3,16,28,37,34,79,91,0.0003940070921276583,0.5645933014354066
571,571,donut,0,4,24,30,40,34,77,74,0.00041800752413543446,0.6407766990291263
572,572,dopey,0,3,20,38,54,44,134,111,0.0005860105481898674,0.5888888888888889
573,573,doubt,0,4,17,21,33,37,38,87,0.00030000540009720173,0.5628140703517588
574,574,dough,0,2,9,18,24,31,61,100,0.0002900052200939617,0.45652173913043476
