,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
179,2,3,9,4,3,5,3,3,5,5,2,7,2,3,6,4,2,4,5,6,4,5,1,6,1,4,5,5,5,4,4,4,2,3,2,2,3,7,4,4,1,4,5,2,1,4,2,3,2,6,3,3,3,5,3,1,2,4,6,1,2,3,7,2,6,2,3,3,3,2,5,1,1,4,3,2,3,3,3,5,6,3,2,5,2,6,8,5,2,2,3,2,3,5,3,9,2,2,6,3,3,5,2,3,1,3,5,6,4,4,4,5,6,2,3,7,2,7,3,5,3,5,3,4,4,2,7,7,2,6,5,3,5,3,7,5,5,3,7,6,3,3,5,2,4,4,2,3,1,2
180,8,12,13,14,10,22,9,11,10,4,14,14,17,11,12,12,10,17,10,11,8,26,12,11,12,9,13,17,11,11,13,10,11,26,8,9,17,18,15,28,10,11,13,15,10,13,20,12,5,11,10,15,13,13,19,15,10,15,6,13,12,10,13,20,18,17,11,15,12,10,3,12,13,15,19,8,9,12,11,14,13,16,10,17,11,19,13,10,9,13,14,11,10,12,4,7,18,10,11,11,10,20,13,13,19,7,4,11,14,10,9,13,21,9,13,9,12,9,13,13,7,13,25,13,15,8,10,29,14,18,21,12,10,6,7,8,11,21,30,11,15,19,12,11,14,13,8,16,30,15
181,11,8,6,10,8,5,10,11,11,11,7,7,3,10,4,5,10,6,8,5,5,10,2,16,10,14,6,14,6,12,13,8,8,12,7,9,7,9,7,7,5,7,5,2,4,7,6,8,5,5,7,4,7,9,10,4,4,9,12,7,5,14,4,10,5,9,2,8,8,10,9,14,11,6,4,9,5,6,13,6,11,4,12,9,9,3,2,14,17,10,10,9,12,8,4,10,5,6,5,9,4,7,6,8,8,13,5,8,8,8,12,10,8,9,11,11,10,12,11,13,13,5,11,12,9,16,5,5,10,4,11,15,9,13,9,9,3,13,17,5,2,7,5,4,4,5,14,14,10,16
182,5,4,6,5,8,5,3,3,2,4,4,4,3,1,5,7,2,5,7,5,4,7,5,4,7,2,4,6,2,5,2,5,3,3,5,5,4,7,2,4,2,3,3,5,10,4,5,12,3,2,5,3,4,4,6,2,5,3,5,2,3,10,3,6,7,9,1,4,4,2,3,6,5,2,5,4,5,4,4,3,2,7,3,3,8,3,4,6,5,4,4,6,4,4,8,4,4,6,8,3,2,4,5,4,2,7,4,3,7,9,4,3,4,6,8,3,3,6,2,5,7,6,5,4,4,4,1,5,2,5,0,5,6,3,1,6,5,5,4,4,9,5,3,4,3,5,6,4,3,3
183,8,5,5,7,4,5,5,7,7,9,5,4,11,3,5,5,5,5,7,4,8,12,7,3,8,6,7,4,5,11,13,4,5,3,8,4,10,6,7,6,5,4,13,5,7,5,5,5,7,4,3,5,4,6,11,9,7,6,5,3,3,8,7,4,9,4,4,6,7,5,5,4,7,8,4,5,5,5,6,8,5,6,2,9,2,8,5,7,5,5,11,3,6,6,2,4,8,4,6,11,10,5,7,4,4,8,6,8,5,4,6,7,5,7,6,6,6,8,4,9,4,11,4,5,10,9,5,8,5,5,7,7,9,9,6,8,5,6,12,5,8,9,7,3,3,6,8,7,7,4
184,5,7,3,6,7,4,6,5,3,5,7,4,7,9,7,3,2,5,5,6,5,6,6,8,2,7,2,6,6,8,5,7,5,6,6,11,7,8,3,7,4,6,11,5,5,8,7,6,8,3,6,7,5,3,6,5,3,6,8,6,4,6,7,6,6,6,5,3,8,7,3,3,5,3,5,3,7,7,6,6,7,6,9,5,2,5,3,5,4,5,4,5,6,6,4,6,7,6,10,8,7,4,3,5,6,4,6,3,8,3,3,6,2,7,5,7,7,6,7,4,3,5,5,5,4,6,4,4,10,8,5,6,3,5,5,3,5,2,6,6,6,4,5,6,6,6,6,4,5,3
185,16,6,7,10,26,14,8,8,6,5,8,24,11,8,5,12,9,16,16,5,4,29,4,10,6,9,12,6,6,19,6,6,9,10,4,7,11,7,8,32,7,8,14,11,6,15,3,3,10,2,22,7,6,10,10,3,11,6,9,6,7,10,10,21,10,4,6,5,3,15,7,18,4,11,5,10,4,10,6,8,6,11,12,10,19,7,17,5,4,26,6,5,17,6,10,18,9,8,18,6,5,5,20,4,5,8,11,5,12,10,3,10,18,7,2,10,29,11,17,24,8,7,6,16,11,7,11,9,6,8,29,11,6,16,14,8,14,12,12,10,6,4,3,7,9,6,21,16,13,12
186,6,6,2,6,2,2,9,2,5,8,4,3,1,5,8,4,3,2,5,12,2,3,5,3,4,4,4,1,3,6,3,4,5,6,4,3,8,2,2,5,2,6,8,3,7,5,5,4,6,9,2,1,6,12,9,2,7,4,5,6,5,2,7,4,3,3,6,5,6,2,6,4,4,6,2,6,5,4,4,3,4,3,2,12,5,8,2,5,7,4,3,1,6,5,3,2,5,4,4,8,2,6,5,8,2,4,4,4,1,4,6,4,4,4,4,7,1,11,1,5,6,3,7,5,4,6,3,7,7,6,6,4,4,3,8,4,4,4,3,3,6,6,5,4,8,4,4,2,4,6
187,7,4,10,4,5,8,9,8,6,9,8,4,7,7,2,4,4,7,12,6,5,6,5,8,3,4,4,7,7,8,8,3,9,9,5,7,4,7,5,5,9,3,8,5,5,8,6,4,5,5,9,8,5,6,4,8,6,7,8,2,8,10,4,6,4,8,6,5,5,6,5,4,6,7,5,4,4,4,6,6,4,6,7,9,7,4,8,5,15,8,9,5,5,6,6,5,6,7,7,7,7,6,5,8,5,4,4,6,6,4,6,4,4,7,6,6,9,7,6,5,7,10,8,5,14,3,6,5,8,5,7,2,8,7,4,5,4,5,5,7,7,7,6,7,4,10,2,9,5,4
188,11,5,9,4,7,7,3,7,2,6,6,6,3,3,3,8,4,6,8,4,4,4,5,2,4,5,5,9,9,2,4,4,8,4,4,5,7,2,4,3,8,5,7,4,4,6,4,5,4,3,13,3,8,6,3,2,2,5,2,3,4,4,7,13,10,8,5,6,8,4,7,7,9,1,10,3,6,10,6,4,5,8,5,5,3,5,2,5,2,5,7,5,3,7,3,3,4,6,7,7,2,7,2,6,5,2,3,12,3,5,5,10,2,5,4,3,9,4,4,2,2,2,4,5,10,3,3,5,3,6,2,4,7,4,5,4,6,6,2,5,6,6,6,7,4,6,3,3,4,5
189,10,12,11,5,8,9,5,14,11,12,8,6,6,25,14,10,7,6,12,7,5,7,12,11,17,7,4,8,6,15,12,8,11,15,9,7,5,9,12,14,11,7,6,13,6,11,12,8,6,5,11,5,19,11,7,14,5,15,12,10,13,4,5,6,8,3,13,9,12,12,6,15,12,11,13,8,9,6,7,5,13,8,2,14,9,14,10,13,8,17,8,15,7,6,6,13,10,12,7,8,14,7,14,6,7,6,10,12,13,12,11,8,6,10,12,11,16,15,12,7,9,12,10,8,5,5,11,16,7,12,12,8,6,9,12,11,5,9,8,8,12,12,4,11,13,9,8,6,4,3
190,10,7,9,8,8,10,9,14,13,5,11,6,9,11,8,14,13,8,5,12,11,20,6,11,11,6,17,14,6,13,8,11,10,9,6,13,21,22,12,14,7,26,15,7,5,16,15,11,7,8,8,14,22,6,4,5,13,14,3,14,32,12,5,11,16,13,5,6,6,13,9,8,12,5,2,12,9,15,7,9,6,12,15,15,15,15,10,10,5,8,21,7,4,11,14,12,17,10,15,5,6,11,12,4,17,11,6,9,7,18,8,14,9,12,8,16,10,13,12,10,5,10,15,13,8,7,9,21,10,11,14,15,10,4,8,14,10,12,14,9,14,4,8,9,11,8,6,9,16,10
191,10,8,6,6,7,5,5,9,5,4,4,8,10,15,12,4,5,12,6,5,10,7,3,2,3,9,9,12,16,9,7,4,6,10,11,8,9,5,11,7,4,3,9,3,6,8,3,4,5,3,12,15,11,9,13,12,14,9,3,16,3,3,14,3,21,5,14,8,5,7,18,5,12,3,4,7,6,3,9,9,13,7,6,3,2,3,14,10,11,5,11,9,10,5,11,11,4,18,3,5,9,7,4,17,11,3,14,5,16,21,13,6,3,3,11,3,17,3,18,8,15,13,9,6,4,5,13,10,10,2,24,13,6,12,4,4,7,4,12,11,6,5,8,6,6,14,3,16,5,9
192,8,7,5,8,4,6,5,4,9,6,5,5,8,6,14,8,8,6,4,7,10,4,5,3,10,11,5,9,6,5,5,10,10,9,8,6,8,5,8,5,7,9,7,6,7,6,6,16,6,10,5,2,7,11,7,6,8,6,11,6,5,12,5,7,5,4,4,6,4,9,4,5,4,8,13,5,6,7,7,6,4,5,7,6,6,9,6,8,4,9,6,4,5,4,10,3,4,8,5,8,6,4,7,7,5,7,6,7,6,10,8,6,5,8,3,9,4,2,9,6,5,4,6,10,7,6,5,5,9,4,8,4,9,7,6,3,7,7,2,4,4,8,3,6,4,5,4,7,7,4
193,4,4,1,6,3,8,8,3,4,8,5,5,9,1,9,13,9,8,6,5,11,6,2,2,6,3,3,6,5,10,5,13,5,4,5,7,11,7,2,6,3,3,3,6,5,4,6,8,9,6,3,7,6,9,5,7,8,8,8,7,4,4,10,6,6,6,7,7,6,4,10,5,8,3,4,2,4,6,4,3,7,5,5,7,6,6,4,5,3,4,7,10,8,7,5,5,7,2,4,2,9,11,4,6,2,4,3,3,6,4,4,8,14,4,10,5,8,2,10,7,2,4,4,8,6,6,6,4,4,5,7,8,8,7,6,6,5,8,3,2,3,7,10,6,4,4,1,3,5,4
194,7,5,4,3,6,8,6,2,6,3,7,4,9,6,4,6,5,2,4,8,5,6,11,4,4,8,6,3,6,7,4,6,9,4,7,3,5,6,4,5,5,5,10,6,8,6,3,7,9,6,6,2,3,4,3,5,4,6,6,3,5,4,3,5,5,4,5,4,6,5,5,9,4,6,5,3,5,8,5,6,6,7,4,3,6,3,5,7,5,5,5,5,3,5,6,4,8,7,7,6,4,9,5,6,6,5,7,5,10,4,11,8,4,5,7,3,7,7,9,5,4,6,7,6,6,5,2,5,10,5,3,5,4,6,6,4,6,3,9,8,5,4,4,3,3,4,12,3,6,2
195,12,6,5,5,6,5,5,6,5,5,2,10,6,11,5,7,11,5,4,13,2,6,4,4,8,4,5,5,4,8,4,5,5,13,6,10,5,6,7,8,5,5,5,18,5,3,6,8,8,6,3,5,7,5,4,8,9,6,10,4,7,5,4,10,3,8,6,12,5,8,10,5,10,9,9,5,2,7,3,6,5,6,10,5,6,8,5,3,2,7,6,7,5,5,6,7,3,5,9,8,4,10,4,9,7,5,5,5,5,10,2,6,6,9,5,4,5,5,4,8,8,4,3,3,11,7,6,4,7,7,12,8,6,3,2,8,8,3,7,6,7,6,5,5,9,8,8,4,9,5
196,6,4,12,2,4,5,4,10,8,7,5,3,16,7,9,6,5,6,10,4,6,4,4,5,6,4,5,6,8,7,9,3,4,9,8,3,7,5,7,7,5,6,8,7,6,4,7,7,5,3,5,5,4,4,5,5,4,4,4,5,6,8,5,3,4,10,4,4,8,7,7,7,9,8,5,7,5,5,11,6,4,8,4,17,3,8,8,4,9,7,7,4,4,4,8,6,6,6,9,3,9,5,6,4,5,4,2,3,4,9,6,8,6,3,7,5,5,5,5,6,4,5,6,7,7,3,5,3,5,4,4,8,11,9,5,4,3,5,3,5,3,2,4,7,5,5,6,6,9,6
197,8,7,4,7,9,10,7,6,6,8,7,5,5,5,9,9,7,9,4,6,3,2,7,15,12,5,8,3,3,3,7,11,15,6,7,5,6,5,8,6,9,3,16,5,3,5,7,11,6,7,3,5,4,5,7,5,15,5,5,8,5,3,5,11,8,6,9,7,10,3,2,11,4,14,3,5,7,3,7,6,4,7,6,5,6,5,9,14,12,4,8,12,8,9,10,4,9,6,4,11,3,4,10,7,8,3,7,9,4,5,5,3,5,6,4,2,17,7,7,5,6,6,8,12,10,8,10,4,6,3,5,9,10,11,4,6,6,3,6,7,2,5,6,8,8,6,5,15,13,6
198,5,2,3,2,3,4,3,2,3,2,5,3,4,5,5,4,4,2,3,1,1,4,7,2,2,4,3,3,2,3,3,6,2,3,3,7,2,6,5,2,1,4,2,2,7,2,2,1,4,7,3,2,4,5,5,5,3,3,2,5,3,2,3,3,5,4,4,2,4,3,1,1,4,3,5,5,6,7,1,5,4,2,1,3,3,2,2,4,4,5,13,2,3,3,3,4,2,3,2,3,4,6,5,2,5,5,1,4,3,4,4,5,7,5,2,4,1,8,4,8,3,4,3,2,2,1,1,3,4,5,3,4,3,2,3,3,2,5,2,3,1,2,5,3,4,2,3,2,3,4
199,5,4,7,7,5,9,6,6,7,6,8,6,5,4,4,11,6,8,7,9,8,9,6,9,4,9,9,9,6,4,12,9,5,7,9,6,5,8,11,7,7,6,4,8,6,9,7,6,5,8,9,8,7,5,5,7,8,4,7,10,5,8,6,8,10,7,3,5,4,8,4,7,8,5,11,9,9,5,8,5,5,7,10,4,6,7,5,6,8,6,8,10,11,5,11,4,3,5,11,5,8,4,10,10,9,4,6,13,5,8,8,10,3,6,6,9,9,9,11,4,11,4,10,8,7,2,6,10,11,6,8,9,10,4,8,7,6,11,5,7,11,11,6,5,10,6,7,7,12,5
200,7,5,4,9,5,6,6,6,10,6,8,5,10,9,6,7,6,14,9,5,8,8,9,6,8,9,8,11,9,9,10,9,4,6,16,7,6,8,10,4,7,6,13,9,7,9,9,9,10,9,9,5,8,11,6,4,7,10,12,5,4,11,9,6,8,8,5,5,13,6,5,5,9,7,7,10,5,8,3,8,9,8,7,11,12,6,7,4,8,9,8,7,4,6,8,5,10,7,10,6,9,8,7,7,12,4,6,7,10,9,9,5,6,7,8,8,10,6,10,9,8,10,8,6,7,6,8,6,12,7,6,5,5,10,7,9,10,10,9,7,4,10,12,6,5,5,6,7,10,5
201,8,6,9,2,7,9,7,6,7,4,11,5,6,4,5,6,8,9,6,11,13,4,5,8,5,6,5,4,6,11,5,8,11,9,6,8,10,8,9,6,6,7,8,9,3,4,9,15,6,7,5,10,9,5,8,5,7,6,4,11,5,7,11,7,4,8,5,4,5,7,4,9,11,9,10,3,10,11,11,5,8,3,7,10,8,9,9,2,6,7,11,8,6,8,3,5,7,9,10,5,7,8,6,12,5,10,10,3,10,5,6,11,10,8,8,2,6,7,5,9,15,8,4,8,6,6,7,4,6,7,7,10,6,8,10,9,5,8,6,4,7,11,9,9,6,10,7,9,9,3
202,5,8,4,5,9,11,7,9,10,11,9,6,9,5,12,7,11,7,14,8,8,13,8,4,6,6,5,7,16,5,4,8,10,8,12,6,5,6,7,9,4,11,9,5,12,7,7,5,7,8,5,3,8,11,6,11,5,5,3,6,9,10,8,14,8,12,5,7,12,10,8,5,9,9,4,4,10,7,12,7,10,4,12,10,9,3,6,10,9,4,10,7,8,11,9,5,6,3,11,8,12,12,13,5,5,10,5,10,8,12,7,7,7,6,6,5,10,6,9,5,13,9,6,13,7,9,6,11,7,18,4,10,3,6,10,8,12,9,9,4,9,11,10,10,10,12,10,6,7,5
203,7,8,3,4,4,12,3,3,4,7,7,5,4,4,5,5,5,10,7,5,3,9,3,11,6,4,5,7,6,10,6,5,5,4,3,13,4,3,12,3,8,3,6,7,5,5,11,6,4,7,10,5,3,2,9,3,3,5,4,4,3,7,13,4,12,10,3,4,9,10,3,3,5,8,6,5,11,3,4,14,6,4,5,11,5,11,3,4,10,8,11,7,12,3,4,8,6,13,12,4,10,4,5,13,4,12,9,7,5,6,8,3,5,4,5,4,2,4,14,17,2,7,3,3,4,5,9,7,6,3,8,4,9,4,4,11,6,10,4,12,3,5,6,3,5,8,3,8,8,6
204,8,8,11,7,10,4,5,6,8,6,12,9,5,14,7,9,3,8,11,8,16,11,8,8,10,10,5,10,4,4,7,10,15,7,10,13,8,9,10,13,8,9,5,10,6,10,13,8,13,8,12,7,21,8,11,4,6,6,10,14,11,19,16,11,9,7,9,8,10,20,6,15,7,23,11,12,7,10,15,6,9,11,15,11,3,13,6,7,6,9,9,22,3,6,10,5,22,10,13,8,19,11,13,6,3,7,7,7,11,11,4,14,10,20,16,12,6,12,4,22,9,6,11,8,11,17,6,9,11,8,5,8,7,11,8,11,6,9,10,13,8,11,4,9,10,8,10,12,4,8
205,9,8,14,4,5,12,4,7,9,6,17,3,7,16,15,7,10,4,10,8,4,16,15,6,5,15,14,4,12,13,18,13,4,7,14,7,6,7,17,13,4,7,11,3,13,5,4,7,14,8,18,5,12,7,8,11,16,4,13,10,7,8,4,7,7,9,6,7,3,4,3,15,9,4,6,10,2,6,4,8,6,4,4,6,11,9,15,8,11,4,10,10,9,17,6,8,8,8,7,13,10,17,8,11,10,10,5,7,10,14,10,7,11,12,19,6,6,4,16,7,4,10,12,7,16,16,8,16,6,6,16,10,19,20,5,4,6,5,14,13,17,24,5,8,6,13,18,9,5,8
206,8,6,6,7,8,5,4,8,6,9,8,6,6,17,6,7,4,10,9,7,8,7,3,8,3,9,11,7,7,6,8,5,9,11,4,12,5,9,9,4,5,2,8,8,9,10,3,5,10,6,6,7,7,9,2,3,8,5,9,7,7,12,11,8,9,7,8,9,7,7,8,10,7,11,7,3,9,4,6,8,3,8,7,9,6,8,6,8,6,8,3,8,4,5,6,6,10,8,5,10,6,9,5,9,7,9,11,4,7,5,3,10,7,8,7,8,7,8,4,11,6,9,7,15,4,8,11,5,7,7,7,3,7,8,6,10,11,9,6,10,7,6,8,5,7,11,9,9,4,10
207,2,11,4,3,9,4,11,2,4,4,10,7,4,4,2,3,5,6,4,4,4,3,4,5,4,3,19,21,15,2,2,4,3,5,5,5,5,6,5,3,6,2,4,4,5,5,5,21,6,4,3,3,5,23,3,4,6,2,3,14,6,3,12,4,3,19,6,5,19,4,32,6,4,5,3,7,5,2,20,4,3,7,6,3,14,17,4,5,2,3,4,5,4,9,11,3,6,5,15,5,3,4,3,3,7,2,2,4,2,6,4,6,3,3,4,2,19,3,3,26,5,7,3,16,19,4,19,2,3,3,3,4,3,3,7,4,7,11,3,4,19,4,4,5,4,8,3,3,3,6
208,2,5,3,5,6,3,10,6,2,2,9,7,3,3,4,2,6,4,5,5,2,8,6,4,3,5,2,7,5,3,8,3,1,4,6,2,8,3,6,6,5,7,3,5,2,6,5,5,3,2,4,6,2,8,7,4,4,10,4,5,8,4,6,3,7,3,3,8,6,3,8,5,2,10,7,13,7,5,4,4,7,6,5,3,8,8,6,6,9,3,10,13,6,4,6,5,8,4,4,7,6,2,6,8,12,5,8,5,8,4,7,3,5,4,3,7,4,7,5,2,5,11,4,4,4,7,6,4,7,8,3,5,3,4,5,7,6,4,12,6,3,6,8,5,5,5,9,12,4,3
209,8,11,8,10,8,6,6,7,7,7,7,11,8,6,7,4,4,6,7,7,5,3,11,6,6,9,9,9,6,2,8,8,7,3,7,8,7,7,8,4,8,2,6,6,7,9,6,6,8,6,10,7,6,7,7,8,7,11,3,8,8,7,8,6,6,3,5,11,7,3,8,7,8,8,6,7,4,8,8,5,4,10,9,7,8,7,7,6,9,7,7,7,4,8,7,6,11,7,10,5,9,9,6,9,7,8,12,9,6,8,7,8,7,7,12,8,7,8,7,7,7,8,6,3,10,6,2,10,6,7,5,6,6,9,6,6,8,7,5,8,6,8,11,9,7,7,8,9,4,9
210,12,6,8,5,9,8,3,6,9,2,8,5,6,5,9,6,13,8,10,6,11,6,23,18,8,8,10,15,6,6,9,18,12,4,6,5,8,9,7,11,10,9,8,2,10,6,12,6,8,3,11,2,13,10,3,6,8,11,8,12,4,5,6,9,5,13,8,15,10,13,7,5,6,5,9,16,13,5,12,13,6,5,4,7,5,21,3,8,4,6,4,14,8,10,7,9,23,4,7,20,5,6,3,7,10,11,10,9,10,9,15,3,16,10,29,8,9,5,10,6,3,16,8,11,8,9,18,6,9,6,8,12,9,20,6,9,7,9,5,7,9,22,18,5,14,22,12,9,5,13
211,4,10,4,2,6,5,3,3,5,2,4,13,3,2,7,6,4,6,9,4,5,7,4,5,4,5,5,3,6,2,3,3,3,3,10,6,5,4,3,8,6,4,4,5,6,6,2,5,6,7,4,9,8,4,2,2,4,8,8,2,4,6,11,8,2,4,4,10,5,5,4,3,3,4,2,5,5,7,2,3,2,4,3,1,2,4,9,3,3,4,3,10,6,2,5,7,5,3,5,1,3,3,5,6,4,5,6,3,2,6,5,3,3,7,4,5,8,3,3,2,8,3,10,7,4,6,4,7,2,8,6,4,4,6,10,5,4,4,5,4,4,4,5,5,8,6,5,2,6,5
212,7,6,11,7,12,6,8,6,12,7,4,8,12,3,6,6,5,15,6,7,9,5,11,6,7,7,6,5,7,3,9,6,12,5,14,8,8,4,12,8,8,11,7,10,7,6,3,4,6,8,8,6,3,7,3,9,4,6,9,6,6,11,10,6,9,6,4,5,8,6,5,7,9,8,4,7,9,8,4,7,6,5,6,7,6,6,5,4,6,5,9,12,3,5,6,12,4,7,2,9,11,4,7,4,8,4,3,7,8,6,7,6,4,6,4,8,10,9,11,7,5,5,7,8,10,11,7,2,5,8,4,5,7,6,9,10,8,6,3,9,6,5,3,8,4,7,5,8,5,10
213,4,8,4,4,3,3,3,3,5,6,6,3,4,5,6,4,5,3,7,4,6,3,9,4,6,4,4,8,4,2,4,6,4,6,4,6,6,3,3,3,5,6,7,4,2,5,4,5,3,2,5,7,12,5,3,6,5,4,6,3,3,2,2,6,4,6,4,2,9,4,6,3,4,5,9,3,4,5,4,8,8,5,6,3,3,6,4,7,7,8,7,3,6,3,4,5,5,8,5,3,6,5,3,4,5,4,5,5,3,5,4,2,10,6,4,8,6,3,4,7,5,4,3,4,11,4,5,4,3,9,4,8,3,3,2,2,8,5,4,3,8,3,4,6,6,6,5,4,3,4
214,15,15,7,18,6,7,17,7,8,14,15,4,3,7,13,14,11,11,7,14,8,4,9,4,6,6,11,6,7,11,9,18,6,4,2,6,4,7,5,6,6,14,8,9,5,7,5,6,5,13,19,5,6,9,11,13,2,12,16,3,11,5,4,14,7,6,6,6,4,20,5,5,7,15,12,6,6,14,5,2,19,6,5,5,6,6,12,10,11,7,18,14,7,8,5,10,6,9,5,3,10,5,8,7,11,6,5,14,5,10,11,6,8,7,12,5,6,5,9,5,13,19,6,7,7,8,8,9,10,10,6,9,3,2,19,6,10,12,8,7,4,10,6,4,9,12,8,4,8,4
215,8,12,7,5,10,3,9,8,9,5,7,9,3,5,8,4,6,5,10,4,5,13,10,7,6,11,6,11,8,12,13,4,9,3,9,9,6,3,5,4,3,7,7,9,11,8,3,9,10,7,8,4,4,14,5,10,4,4,8,14,6,3,10,12,5,8,3,10,6,5,6,5,5,12,12,12,9,5,5,12,11,6,5,4,6,6,6,7,9,10,7,4,5,6,7,9,7,6,11,7,6,5,6,8,9,5,14,7,6,6,5,6,10,2,9,6,3,13,11,10,11,13,7,6,5,8,3,5,6,9,2,11,10,5,12,7,4,6,14,5,8,7,15,10,5,12,6,9,5,12
216,2,5,6,6,7,6,2,3,4,6,7,5,5,4,7,6,6,5,8,2,9,4,3,3,9,4,4,5,5,7,2,5,9,5,6,3,4,5,3,4,3,6,5,6,3,4,9,5,5,4,9,5,6,3,5,3,4,2,3,3,7,8,3,3,4,4,5,4,2,6,4,8,4,2,6,3,7,2,5,4,7,6,4,2,6,3,8,6,2,6,2,10,5,2,3,3,5,3,6,7,2,4,6,7,5,4,4,7,4,5,5,10,4,7,2,3,3,5,4,6,8,6,7,5,4,8,3,3,5,4,2,7,4,6,3,6,6,4,3,4,4,5,10,3,6,5,12,3,7,5
217,11,3,5,5,6,2,8,8,5,5,4,7,3,4,4,2,4,2,9,3,6,3,3,5,3,6,7,7,5,5,3,8,4,8,5,2,2,5,9,10,5,7,6,6,4,6,4,4,6,4,4,7,4,6,6,4,3,5,5,5,7,5,7,4,5,3,7,3,6,7,6,5,4,4,6,5,4,8,6,3,7,5,7,5,6,5,6,4,2,5,6,8,8,8,4,12,6,9,11,5,4,4,6,4,3,6,4,7,4,5,10,3,6,3,3,4,4,4,11,3,3,4,3,5,6,3,4,7,5,5,3,5,3,4,4,6,3,4,6,5,7,6,3,7,4,2,4,4,3,9
218,11,10,10,11,14,11,17,7,7,9,14,2,9,7,10,5,8,12,6,7,7,5,9,6,9,9,5,13,5,7,7,5,9,16,7,13,10,9,4,26,5,7,5,17,7,6,13,7,8,10,10,7,7,5,9,10,9,7,7,8,6,3,7,14,4,8,10,5,14,7,3,5,6,14,5,7,9,8,9,13,6,7,8,9,6,15,6,20,11,7,7,7,6,11,11,9,8,9,16,8,9,6,4,8,5,6,5,8,13,11,6,6,15,4,10,7,14,4,15,5,8,11,7,7,2,10,4,8,15,4,5,9,8,6,4,10,15,7,7,12,5,5,12,7,6,8,10,5,11,7
219,6,10,7,6,7,4,10,8,9,9,6,6,8,8,9,9,7,14,6,8,5,7,5,6,7,6,3,9,10,5,9,7,6,10,11,13,11,7,6,8,8,8,6,7,12,8,19,7,12,11,13,13,6,10,7,9,11,3,8,5,4,6,7,11,7,11,10,4,13,10,6,6,8,12,9,7,4,7,6,12,6,13,10,6,10,11,5,10,9,9,3,14,14,7,20,9,6,9,6,8,7,7,6,4,12,7,9,14,5,11,11,7,9,12,10,6,7,9,10,10,6,4,11,9,7,10,17,9,12,8,11,6,10,8,11,7,4,5,7,7,10,6,7,8,5,13,7,10,7,12
220,11,4,4,4,2,5,3,4,5,5,4,5,7,6,11,10,6,8,7,3,3,6,4,5,5,11,5,4,4,7,4,5,5,3,4,2,5,5,3,6,8,5,8,3,3,9,6,7,5,7,5,7,4,2,6,9,6,6,7,6,3,3,3,6,5,4,5,5,5,2,2,8,4,4,7,4,4,5,6,3,3,4,4,3,8,4,3,5,6,3,5,4,5,3,8,3,7,5,4,4,3,5,2,2,5,3,4,6,7,7,6,7,4,5,7,2,7,6,2,3,2,3,7,4,4,4,3,3,8,8,4,3,7,6,8,8,3,8,4,5,8,7,2,6,4,4,6,8,6,6
221,8,14,10,7,4,10,5,5,6,5,6,12,7,8,4,7,8,9,13,8,10,4,6,14,10,7,3,3,9,12,5,7,5,8,7,6,6,4,9,11,4,11,9,8,7,12,5,12,10,8,7,9,6,4,9,3,6,12,5,7,4,11,5,4,12,5,3,5,6,9,8,6,6,9,11,11,9,11,10,7,3,9,6,7,4,7,8,5,6,6,12,7,11,8,11,9,3,7,11,8,16,10,10,6,7,4,5,7,7,5,11,8,8,6,6,7,7,13,6,4,8,3,4,9,4,6,15,8,8,4,8,6,9,4,9,6,5,7,6,11,4,10,5,5,5,7,6,3,6,4
222,2,2,10,6,2,5,3,6,3,5,4,2,5,2,4,7,4,3,5,5,2,3,10,3,3,3,4,5,3,4,5,2,3,9,6,2,2,3,1,8,3,6,3,5,5,7,2,3,7,3,2,2,3,8,3,3,6,4,2,3,2,3,2,5,5,9,2,3,4,2,7,6,2,5,2,6,2,3,3,3,7,2,5,2,5,3,3,5,6,5,5,7,3,3,2,2,3,3,1,5,4,2,2,10,6,5,4,8,4,4,3,6,4,4,5,5,11,4,7,5,7,2,4,3,6,4,3,7,11,6,5,4,4,4,9,5,3,2,5,3,5,4,2,9,7,3,10,7,2,5
223,10,9,8,9,11,7,11,6,6,8,10,5,6,10,4,10,5,11,6,11,9,4,10,6,4,7,6,5,8,9,4,7,11,6,4,10,9,8,7,10,5,6,9,4,4,11,6,9,17,5,9,4,6,6,5,9,8,4,3,4,7,3,3,6,6,5,12,8,8,11,8,4,6,7,10,9,5,6,4,7,7,10,5,10,11,4,7,8,5,7,8,5,4,9,4,5,9,8,13,5,6,6,4,4,5,6,5,7,4,5,6,2,9,5,7,5,4,7,7,9,4,6,3,8,6,8,13,4,6,4,10,8,5,6,8,5,6,7,3,7,9,10,5,5,7,4,6,5,9,6
